# timestamp tx ty tz qx qy qz qw
1403636714.763555527 0.8238870 7.7305063 -1.3483395 0.8229089 -0.1167601 -0.4543323 0.3205777
1403636714.813555479 0.8251060 7.6996355 -1.3490762 0.8242984 -0.1050233 -0.4569163 0.3173795
1403636714.863555670 0.8251901 7.6713072 -1.3431483 0.8253525 -0.0923425 -0.4598620 0.3143136
1403636714.913555384 0.7892405 7.6534805 -1.3447652 0.8266227 -0.0799300 -0.4628584 0.3099488
1403636714.963555574 0.7975243 7.6585978 -1.3305846 0.8280975 -0.0682447 -0.4658330 0.3042973
1403636715.013555527 0.7812353 7.6227990 -1.3322228 0.8290553 -0.0575114 -0.4685693 0.2996708
1403636715.063555479 0.7803377 7.6165445 -1.3287758 0.8299705 -0.0478283 -0.4709049 0.2951440
1403636715.113555431 0.7434074 7.6000035 -1.3140401 0.8310001 -0.0388176 -0.4718011 0.2921228
1403636715.163555622 0.7311142 7.5709864 -1.3041655 0.8315844 -0.0325433 -0.4736885 0.2881451
1403636715.213555574 0.7374843 7.5846858 -1.3009227 0.8318316 -0.0269567 -0.4749167 0.2859785
1403636715.263555527 0.7199606 7.5754622 -1.2807354 0.8314341 -0.0233392 -0.4773506 0.2833885
1403636715.313555479 0.6960593 7.5701376 -1.2708904 0.8304020 -0.0213008 -0.4806481 0.2809915
1403636715.363555670 0.6949464 7.5281283 -1.2634276 0.8295445 -0.0194304 -0.4829711 0.2796736
1403636715.413555384 0.6983515 7.5405757 -1.2603318 0.8276066 -0.0202320 -0.4877478 0.2770561
1403636715.463555574 0.6772545 7.5210810 -1.2471269 0.8257245 -0.0214431 -0.4920026 0.2750503
1403636715.513555527 0.6633037 7.5336329 -1.2435817 0.8239726 -0.0245802 -0.4969964 0.2710343
1403636715.563555479 0.6591946 7.5450577 -1.2299210 0.8226469 -0.0291717 -0.5019071 0.2655004
1403636715.613555431 0.6611610 7.5289794 -1.2308243 0.8223701 -0.0310618 -0.5034485 0.2632151
1403636715.663555622 0.6624793 7.4983643 -1.2285460 0.8199577 -0.0311419 -0.5061438 0.2655524
1403636715.713555574 0.6702980 7.4908063 -1.2246099 0.8162412 -0.0292798 -0.5089932 0.2716963
1403636715.763555527 0.6627718 7.4891845 -1.2279303 0.8129884 -0.0272687 -0.5108418 0.2781131
1403636715.813555479 0.6388894 7.4906574 -1.2447367 0.8100643 -0.0258030 -0.5124117 0.2838383
1403636715.863555670 0.6543142 7.4756198 -1.2359736 0.8073633 -0.0249900 -0.5144041 0.2879730
1403636715.913555384 0.6409295 7.4638566 -1.2315588 0.8047449 -0.0237787 -0.5157388 0.2929740
1403636715.963555574 0.6767773 7.4558804 -1.2336218 0.8030590 -0.0243583 -0.5169581 0.2953933
1403636716.013555527 0.6500151 7.4460256 -1.2101147 0.8022346 -0.0250347 -0.5174677 0.2966818
1403636716.063555479 0.6266160 7.3947462 -1.2130788 0.8024862 -0.0259658 -0.5166302 0.2973802
1403636716.113555431 0.6411503 7.4076481 -1.2180427 0.8032944 -0.0281181 -0.5160143 0.2960687
1403636716.163555622 0.6452865 7.3754212 -1.2037265 0.8063145 -0.0301234 -0.5124879 0.2937783
1403636716.213555574 0.6466596 7.3808107 -1.2056613 0.8101662 -0.0325569 -0.5079943 0.2907104
1403636716.263555527 0.6494911 7.3756517 -1.2031917 0.8124764 -0.0342599 -0.5046117 0.2899575
1403636716.313555479 0.6238895 7.3580863 -1.1800580 0.8146250 -0.0357977 -0.5014795 0.2891763
1403636716.363555670 0.6519058 7.3449940 -1.1898376 0.8161423 -0.0374795 -0.4991534 0.2887089
1403636716.413555384 0.6454707 7.3376871 -1.1853335 0.8163855 -0.0387743 -0.4983872 0.2891737
1403636716.463555574 0.6509340 7.3189188 -1.1758900 0.8169424 -0.0395630 -0.4970465 0.2898012
1403636716.513555527 0.6434100 7.3265571 -1.1823127 0.8166730 -0.0406525 -0.4968531 0.2907396
1403636716.563555479 0.6356599 7.2811641 -1.1702728 0.8162297 -0.0392529 -0.4966435 0.2925294
1403636716.613555431 0.6546354 7.2366624 -1.1999032 0.8163211 -0.0371519 -0.4965450 0.2927159
1403636716.663555622 0.6444709 7.2300242 -1.1809011 0.8160873 -0.0340817 -0.4977375 0.2917145
1403636716.713555574 0.6720428 7.2033310 -1.1876825 0.8162278 -0.0298406 -0.4988935 0.2898051
1403636716.763555527 0.6373611 7.1737088 -1.1918609 0.8160347 -0.0255255 -0.5010774 0.2869794
1403636716.813555479 0.6541131 7.1826244 -1.1837763 0.8161814 -0.0197114 -0.5032795 0.2831416
1403636716.863555670 0.6533973 7.1495986 -1.1903803 0.8165282 -0.0131896 -0.5055476 0.2784408
1403636716.913555384 0.6690501 7.1343458 -1.1900887 0.8167507 -0.0053968 -0.5082858 0.2730104
1403636716.963555574 0.6658725 7.0857467 -1.2081868 0.8174398 0.0044764 -0.5102187 0.2672996
1403636717.013555527 0.6565853 7.0738669 -1.1998023 0.8171156 0.0141836 -0.5135281 0.2615526
1403636717.063555479 0.6638603 7.0435825 -1.1984842 0.8172921 0.0245946 -0.5158775 0.2555369
1403636717.113555431 0.6661746 7.0330634 -1.2029383 0.8169187 0.0344781 -0.5186252 0.2499658
1403636717.163555622 0.6385552 7.0054479 -1.1981327 0.8165589 0.0432240 -0.5203894 0.2460854
1403636717.213555574 0.6503793 6.9856039 -1.1987610 0.8162428 0.0509469 -0.5218557 0.2425258
1403636717.263555527 0.6539987 6.9660398 -1.2049254 0.8156864 0.0585926 -0.5224573 0.2413732
1403636717.313555479 0.6510807 6.9451902 -1.2025679 0.8152807 0.0662204 -0.5218266 0.2421347
1403636717.363555670 0.6387542 6.9090737 -1.1954954 0.8141086 0.0737762 -0.5212542 0.2451089
1403636717.413555384 0.6700421 6.8930339 -1.1940784 0.8130784 0.0800692 -0.5206909 0.2477365
1403636717.463555574 0.6578438 6.8728561 -1.1790469 0.8123499 0.0841820 -0.5206290 0.2488905
1403636717.513555527 0.6460659 6.8706967 -1.1870856 0.8123021 0.0860849 -0.5206334 0.2483860
1403636717.563555479 0.6146633 6.8538648 -1.1878000 0.8120969 0.0859149 -0.5220420 0.2461491
1403636717.613555431 0.6275289 6.8145662 -1.1817838 0.8126844 0.0844203 -0.5230315 0.2426011
1403636717.663555622 0.5938963 6.8038879 -1.1947706 0.8123857 0.0835389 -0.5241647 0.2414583
1403636717.713555574 0.5991320 6.7637429 -1.1879996 0.8121858 0.0824341 -0.5251657 0.2403327
1403636717.763555527 0.6131790 6.7652677 -1.1830267 0.8122001 0.0849662 -0.5239415 0.2420683
1403636717.813555479 0.6025833 6.7333255 -1.1969266 0.8121921 0.0873902 -0.5237594 0.2416258
1403636717.863555670 0.5969363 6.6845379 -1.1898513 0.8120504 0.0917556 -0.5235371 0.2409646
1403636717.913555384 0.5672960 6.6800077 -1.1895587 0.8115934 0.0969811 -0.5240818 0.2392678
1403636717.963555574 0.5911697 6.6685230 -1.1962114 0.8107468 0.1030271 -0.5250986 0.2373741
1403636718.013555527 0.5652187 6.6526462 -1.1921902 0.8098818 0.1095888 -0.5268658 0.2334398
1403636718.063555479 0.5596830 6.6207260 -1.1952969 0.8092752 0.1162826 -0.5286511 0.2282105
1403636718.113555431 0.5480372 6.6159617 -1.1928090 0.8084604 0.1220995 -0.5320768 0.2199494
1403636718.163555622 0.5106530 6.5943173 -1.1834832 0.8080436 0.1279996 -0.5348450 0.2112404
1403636718.213555574 0.4920268 6.5585203 -1.1880932 0.8074788 0.1332628 -0.5374823 0.2033024
1403636718.263555527 0.4561418 6.5246468 -1.1881794 0.8071835 0.1380515 -0.5393016 0.1963424
1403636718.313555479 0.4612860 6.5085178 -1.1793833 0.8070478 0.1420622 -0.5409053 0.1895088
1403636718.363555670 0.4387463 6.5003026 -1.1946091 0.8063382 0.1470980 -0.5426638 0.1835672
1403636718.413555384 0.4102908 6.4666858 -1.1876176 0.8060826 0.1521930 -0.5438092 0.1770305
1403636718.463555574 0.4139509 6.4309390 -1.1904864 0.8053552 0.1567759 -0.5459313 0.1696565
1403636718.513555527 0.3743488 6.4293034 -1.1983402 0.8041071 0.1625689 -0.5479968 0.1633480
1403636718.563555479 0.3572503 6.4163200 -1.2019408 0.8034071 0.1665212 -0.5498680 0.1563741
1403636718.613555431 0.3555870 6.3785316 -1.2145926 0.8031003 0.1699049 -0.5511586 0.1496211
1403636718.663555622 0.3180440 6.3645652 -1.2258727 0.8031479 0.1714979 -0.5527148 0.1415921
1403636718.713555574 0.3046358 6.3323729 -1.2352705 0.8033996 0.1736129 -0.5533259 0.1350484
1403636718.763555527 0.3164510 6.3084421 -1.2436134 0.8025297 0.1764435 -0.5545755 0.1313764
1403636718.813555479 0.2750230 6.2764974 -1.2542929 0.8015930 0.1812267 -0.5543148 0.1316837
1403636718.863555670 0.2698098 6.2816732 -1.2721491 0.8001558 0.1869745 -0.5537571 0.1347008
1403636718.913555384 0.2483008 6.2450812 -1.2687965 0.7985523 0.1916999 -0.5537351 0.1376332
1403636718.963555574 0.2403225 6.2419311 -1.2846838 0.7968256 0.1957885 -0.5539728 0.1408903
1403636719.013555527 0.2304263 6.2033974 -1.2942854 0.7955746 0.1988084 -0.5541523 0.1430089
1403636719.063555479 0.1992955 6.2031821 -1.2839440 0.7939652 0.2003574 -0.5555917 0.1442011
1403636719.113555431 0.1787595 6.2085656 -1.2883944 0.7921687 0.2013427 -0.5574232 0.1456339
1403636719.163555622 0.1794331 6.1796679 -1.2982267 0.7901978 0.2010221 -0.5602271 0.1460241
1403636719.213555574 0.1619381 6.1697962 -1.2818645 0.7884193 0.2001108 -0.5629807 0.1462991
1403636719.263555527 0.1453901 6.1683392 -1.2987347 0.7866840 0.1990553 -0.5656472 0.1467944
1403636719.313555479 0.1418073 6.1580975 -1.3002034 0.7858387 0.1966686 -0.5680476 0.1452617
1403636719.363555670 0.1079372 6.1268036 -1.2935678 0.7846213 0.1954249 -0.5700820 0.1455505
1403636719.413555384 0.1136186 6.1135111 -1.3141615 0.7841147 0.1940298 -0.5713358 0.1452309
1403636719.463555574 0.0932033 6.1080271 -1.3171717 0.7840109 0.1924641 -0.5721227 0.1447761
1403636719.513555527 0.0712144 6.0865539 -1.3203694 0.7843531 0.1911178 -0.5722092 0.1443638
1403636719.563555479 0.0875093 6.0490072 -1.3279228 0.7862548 0.1905418 -0.5698544 0.1440946
1403636719.613555431 0.0718950 6.0549162 -1.3409934 0.7882391 0.1890724 -0.5679900 0.1425419
1403636719.663555622 0.0495630 6.0467958 -1.3336367 0.7905037 0.1888320 -0.5648032 0.1429814
1403636719.713555574 0.0423804 5.9966385 -1.3515546 0.7928659 0.1879661 -0.5617960 0.1428903
1403636719.763555527 0.0266510 5.9847576 -1.3550938 0.7945970 0.1868144 -0.5596761 0.1431039
1403636719.813555479 0.0317939 5.9720145 -1.3473383 0.7961925 0.1855474 -0.5577834 0.1432738
1403636719.863555670 0.0239508 5.9498102 -1.3514246 0.7968843 0.1840883 -0.5571711 0.1436915
1403636719.913555384 0.0093585 5.9474723 -1.3405478 0.7976110 0.1826527 -0.5565346 0.1439583
1403636719.963555574 -0.0127456 5.9037262 -1.3437634 0.7988838 0.1816729 -0.5550402 0.1439097
1403636720.013555527 -0.0035309 5.8680577 -1.3528669 0.7992378 0.1810158 -0.5544116 0.1451898
1403636720.063555479 -0.0379531 5.8499905 -1.3595035 0.7997477 0.1804186 -0.5539204 0.1449999
1403636720.113555431 -0.0347403 5.8332727 -1.3470648 0.8000097 0.1802726 -0.5534140 0.1456679
1403636720.163555622 -0.0333640 5.8167787 -1.3595129 0.8007169 0.1801752 -0.5524081 0.1457209
1403636720.213555574 -0.0284773 5.8160059 -1.3612838 0.8009188 0.1797058 -0.5524502 0.1450298
1403636720.263555527 -0.0327735 5.7855031 -1.3576664 0.8008319 0.1796065 -0.5526487 0.1448767
1403636720.313555479 -0.0470893 5.7533933 -1.3621080 0.8008629 0.1792051 -0.5529091 0.1442069
1403636720.363555670 -0.0450039 5.7485030 -1.3719217 0.8007375 0.1796596 -0.5529425 0.1442100
1403636720.413555384 -0.0510735 5.7507921 -1.3866204 0.8007039 0.1799062 -0.5530999 0.1434833
1403636720.463555574 -0.0591880 5.7260218 -1.3899974 0.8009765 0.1800669 -0.5529530 0.1423215
1403636720.513555527 -0.0614312 5.7145017 -1.3798794 0.8011993 0.1802925 -0.5527629 0.1415182
1403636720.563555479 -0.0491830 5.7113646 -1.4005145 0.8011694 0.1804638 -0.5530545 0.1403250
1403636720.613555431 -0.0715457 5.6863132 -1.3959201 0.8012897 0.1817508 -0.5523230 0.1408573
1403636720.663555622 -0.0497414 5.6609356 -1.4052863 0.8012374 0.1820077 -0.5526415 0.1395681
1403636720.713555574 -0.0669947 5.6359507 -1.4014752 0.8004176 0.1818217 -0.5537467 0.1401329
1403636720.763555527 -0.0565176 5.6185295 -1.4000071 0.8010080 0.1803395 -0.5533467 0.1402541
1403636720.813555479 -0.0480360 5.6228116 -1.4058614 0.8017508 0.1779214 -0.5525281 0.1423111
1403636720.863555670 -0.0825455 5.6127679 -1.3918967 0.8025364 0.1750445 -0.5513424 0.1460009
1403636720.913555384 -0.0493762 5.6038577 -1.3992630 0.8036510 0.1701631 -0.5502841 0.1495897
1403636720.963555574 -0.0583201 5.5932974 -1.3989593 0.8042290 0.1645588 -0.5500684 0.1534953
1403636721.013555527 -0.0511010 5.5726336 -1.4023348 0.8046887 0.1584040 -0.5504706 0.1560975
1403636721.063555479 -0.0518186 5.5453242 -1.3946601 0.8048820 0.1520153 -0.5509968 0.1595586
1403636721.113555431 -0.0567582 5.5386647 -1.4024045 0.8056374 0.1451545 -0.5506566 0.1632665
1403636721.163555622 -0.0367451 5.5334154 -1.4045020 0.8056582 0.1379152 -0.5507407 0.1690529
1403636721.213555574 -0.0477754 5.5199896 -1.4075130 0.8062676 0.1304874 -0.5502269 0.1736545
1403636721.263555527 -0.0300632 5.4908552 -1.4099888 0.8058358 0.1233468 -0.5511497 0.1778994
1403636721.313555479 -0.0435695 5.5142220 -1.4074255 0.8066651 0.1179065 -0.5498514 0.1818045
1403636721.363555670 -0.0344920 5.5005495 -1.4054069 0.8072588 0.1129961 -0.5486769 0.1857922
1403636721.413555384 -0.0363633 5.4823485 -1.4080350 0.8072698 0.1092688 -0.5480903 0.1896650
1403636721.463555574 -0.0099082 5.4810297 -1.4011888 0.8079620 0.1057594 -0.5468720 0.1922064
1403636721.513555527 -0.0281303 5.4492361 -1.3997886 0.8088458 0.1024747 -0.5448354 0.1960147
1403636721.563555479 -0.0262608 5.4574982 -1.3891167 0.8098961 0.0983354 -0.5427878 0.1994488
1403636721.613555431 -0.0266725 5.4354662 -1.3942313 0.8108818 0.0947121 -0.5403984 0.2036415
1403636721.663555622 -0.0399255 5.4305094 -1.3896690 0.8119804 0.0916137 -0.5380636 0.2068387
1403636721.713555574 -0.0124413 5.4238185 -1.3878700 0.8117794 0.0892804 -0.5375063 0.2100721
1403636721.763555527 -0.0232976 5.3951148 -1.3900825 0.8121910 0.0881127 -0.5358157 0.2132684
1403636721.813555479 0.0147027 5.3704248 -1.3906397 0.8121854 0.0865896 -0.5355255 0.2146384
1403636721.863555670 0.0187736 5.3618421 -1.3944264 0.8120074 0.0851718 -0.5358482 0.2150731
1403636721.913555384 0.0117440 5.3607099 -1.3897036 0.8119671 0.0847446 -0.5356867 0.2157953
1403636721.963555574 0.0099829 5.3546667 -1.4046759 0.8115757 0.0863954 -0.5350384 0.2182077
1403636722.013555527 0.0387761 5.3449651 -1.4097197 0.8112080 0.0885201 -0.5341129 0.2209732
1403636722.063555479 0.0478016 5.3190323 -1.4201797 0.8108653 0.0907119 -0.5333369 0.2232053
1403636722.113555431 0.0201926 5.2868723 -1.4216830 0.8108863 0.0918907 -0.5331401 0.2231171
1403636722.163555622 0.0091505 5.2690180 -1.4065896 0.8112645 0.0916659 -0.5333387 0.2213529
1403636722.213555574 0.0481285 5.2619551 -1.4197074 0.8114826 0.0916825 -0.5336755 0.2197291
1403636722.263555527 0.0276236 5.2348827 -1.4250928 0.8119479 0.0915559 -0.5338060 0.2177369
1403636722.313555479 0.0459864 5.2345025 -1.4008260 0.8118445 0.0912895 -0.5348233 0.2157287
1403636722.363555670 0.0138178 5.2231559 -1.4130766 0.8121695 0.0911102 -0.5346988 0.2148878
1403636722.413555384 0.0242832 5.2071361 -1.4085014 0.8124357 0.0902117 -0.5341196 0.2156995
1403636722.463555574 0.0338148 5.1937910 -1.4125114 0.8123187 0.0883229 -0.5339769 0.2172697
1403636722.513555527 0.0329871 5.1851833 -1.4082696 0.8124940 0.0859258 -0.5337132 0.2182213
1403636722.563555479 0.0236497 5.1642684 -1.4058829 0.8128131 0.0841054 -0.5329961 0.2194908
1403636722.613555431 0.0383376 5.1380615 -1.4107913 0.8128938 0.0835347 -0.5320733 0.2216386
1403636722.663555622 0.0226338 5.1159193 -1.4264608 0.8132097 0.0825539 -0.5311882 0.2229662
1403636722.713555574 0.0285704 5.1022312 -1.4272582 0.8130004 0.0818512 -0.5309710 0.2245007
1403636722.763555527 0.0312837 5.1011561 -1.4257415 0.8132243 0.0817161 -0.5299473 0.2261516
1403636722.813555479 0.0341988 5.0940259 -1.4350074 0.8136333 0.0817478 -0.5289153 0.2270829
1403636722.863555670 0.0216751 5.0704748 -1.4318832 0.8135333 0.0818034 -0.5285385 0.2282957
1403636722.913555384 0.0303858 5.0706147 -1.4301562 0.8138275 0.0808885 -0.5285093 0.2276398
1403636722.963555574 0.0154323 5.0582583 -1.4310279 0.8142471 0.0802098 -0.5284330 0.2265538
1403636723.013555527 0.0200571 5.0389053 -1.4292105 0.8141604 0.0791496 -0.5293760 0.2250317
1403636723.063555479 0.0275832 5.0196843 -1.4321713 0.8138818 0.0777670 -0.5307353 0.2233132
1403636723.113555431 0.0176336 5.0292964 -1.4148747 0.8138468 0.0772153 -0.5312051 0.2225136
1403636723.163555622 0.0297904 5.0123770 -1.4055200 0.8137905 0.0769662 -0.5313493 0.2224616
1403636723.213555574 0.0065529 4.9957124 -1.4010226 0.8139423 0.0765264 -0.5313230 0.2221204
1403636723.263555527 0.0209539 4.9808016 -1.4063303 0.8143167 0.0772262 -0.5302886 0.2229762
1403636723.313555479 -0.0155687 4.9939586 -1.4110350 0.8139622 0.0782428 -0.5297430 0.2252018
1403636723.363555670 -0.0090455 4.9421955 -1.3953215 0.8139832 0.0773808 -0.5290765 0.2269835
1403636723.413555384 -0.0063506 4.9332482 -1.3942326 0.8136478 0.0758376 -0.5281199 0.2309009
1403636723.463555574 -0.0084262 4.9264814 -1.4048054 0.8125359 0.0734243 -0.5278226 0.2362153
1403636723.513555527 -0.0025408 4.9191300 -1.3961950 0.8106722 0.0682810 -0.5294655 0.2404464
1403636723.563555479 -0.0017122 4.9034921 -1.3971179 0.8075377 0.0617158 -0.5337019 0.2433852
1403636723.613555431 -0.0017018 4.9012477 -1.3929271 0.8042978 0.0557332 -0.5379519 0.2461841
1403636723.663555622 0.0189664 4.8564610 -1.3943558 0.8040129 0.0509398 -0.5380508 0.2479308
1403636723.713555574 -0.0118443 4.8449477 -1.3872320 0.8063802 0.0478541 -0.5343224 0.2489187
1403636723.763555527 -0.0151268 4.8080882 -1.3877461 0.8092770 0.0445250 -0.5299792 0.2494200
1403636723.813555479 0.0021558 4.8199345 -1.3787938 0.8123615 0.0411859 -0.5259847 0.2484204
1403636723.863555670 -0.0265908 4.7996848 -1.3667278 0.8146172 0.0384766 -0.5228419 0.2481021
1403636723.913555384 -0.0190171 4.7868187 -1.3758955 0.8168603 0.0359919 -0.5198034 0.2474840
1403636723.963555574 -0.0032500 4.7634482 -1.3764695 0.8195298 0.0336516 -0.5162075 0.2465124
1403636724.013555527 -0.0284134 4.7470717 -1.3768886 0.8220468 0.0313570 -0.5120914 0.2470185
1403636724.063555479 -0.0360478 4.7048711 -1.3860903 0.8241729 0.0276648 -0.5082955 0.2482123
1403636724.113555431 -0.0163069 4.7069367 -1.3789791 0.8264171 0.0232023 -0.5037982 0.2503675
1403636724.163555622 -0.0167133 4.6816776 -1.3937029 0.8265858 0.0180441 -0.5015329 0.2547449
1403636724.213555574 -0.0294504 4.6621721 -1.4023817 0.8274755 0.0111581 -0.4987082 0.2577790
1403636724.263555527 -0.0126420 4.6706075 -1.3946634 0.8274622 0.0039149 -0.4962989 0.2626372
1403636724.313555479 -0.0246037 4.6388415 -1.4056687 0.8267156 -0.0032517 -0.4942673 0.2687574
1403636724.363555670 -0.0376401 4.6200099 -1.4111784 0.8254238 -0.0110893 -0.4930494 0.2746905
1403636724.413555384 -0.0234063 4.6109166 -1.4189177 0.8234856 -0.0188252 -0.4923923 0.2811883
1403636724.463555574 -0.0573942 4.5958249 -1.3993189 0.8221343 -0.0257262 -0.4915831 0.2859710
1403636724.513555527 -0.0500115 4.5776833 -1.4099652 0.8202042 -0.0308534 -0.4912762 0.2914804
1403636724.563555479 -0.0372593 4.5896166 -1.4145371 0.8185981 -0.0355324 -0.4912966 0.2954020
1403636724.613555431 -0.0551942 4.5706066 -1.4099902 0.8180931 -0.0394126 -0.4900325 0.2983931
1403636724.663555622 -0.0645803 4.5637853 -1.4055165 0.8174681 -0.0423315 -0.4894145 0.3007114
1403636724.713555574 -0.0592639 4.5468672 -1.4057789 0.8173664 -0.0449039 -0.4885659 0.3019920
1403636724.763555527 -0.0816519 4.5053069 -1.4024099 0.8175798 -0.0468423 -0.4875683 0.3027312
1403636724.813555479 -0.0714740 4.5057039 -1.3928163 0.8180419 -0.0480113 -0.4865610 0.3029205
1403636724.863555670 -0.0929274 4.5051581 -1.3812219 0.8186221 -0.0489785 -0.4859534 0.3021725
1403636724.913555384 -0.0935581 4.5111796 -1.3677518 0.8191515 -0.0500186 -0.4860873 0.3003465
1403636724.963555574 -0.1126389 4.4941670 -1.3434479 0.8197199 -0.0510883 -0.4865342 0.2978820
1403636725.013555527 -0.1252685 4.4840236 -1.3282439 0.8199498 -0.0520946 -0.4877331 0.2951016
1403636725.063555479 -0.1124017 4.4760535 -1.3207265 0.8197945 -0.0528307 -0.4891528 0.2930450
1403636725.113555431 -0.1112739 4.4457381 -1.2921795 0.8201167 -0.0532041 -0.4897853 0.2910126
1403636725.163555622 -0.1176403 4.4476537 -1.2769745 0.8207718 -0.0536007 -0.4899058 0.2888821
1403636725.213555574 -0.1216859 4.4350910 -1.2652491 0.8207192 -0.0526714 -0.4899393 0.2891457
1403636725.263555527 -0.1247146 4.4065650 -1.2466778 0.8210257 -0.0522132 -0.4899920 0.2882680
1403636725.313555479 -0.1212322 4.4009679 -1.2352236 0.8213022 -0.0507264 -0.4888286 0.2897174
1403636725.363555670 -0.1248415 4.4161796 -1.2149643 0.8213773 -0.0497897 -0.4883979 0.2903925
1403636725.413555384 -0.1153307 4.4028706 -1.1911838 0.8211401 -0.0485302 -0.4880267 0.2918968
1403636725.463555574 -0.1324513 4.3886344 -1.1941328 0.8210977 -0.0480315 -0.4877752 0.2925183
1403636725.513555527 -0.1298550 4.3658375 -1.1820499 0.8211297 -0.0470275 -0.4871212 0.2936791
1403636725.563555479 -0.1251288 4.3796411 -1.1733375 0.8215323 -0.0466995 -0.4861301 0.2942471
1403636725.613555431 -0.1292327 4.3622751 -1.1678834 0.8214008 -0.0459377 -0.4856714 0.2954889
1403636725.663555622 -0.0943008 4.3523009 -1.1525146 0.8204331 -0.0460094 -0.4868306 0.2962577
1403636725.713555574 -0.1261898 4.3213428 -1.1707860 0.8202706 -0.0465057 -0.4871690 0.2960739
1403636725.763555527 -0.1397944 4.3224191 -1.1604573 0.8205386 -0.0463553 -0.4868344 0.2959052
1403636725.813555479 -0.1270946 4.3078216 -1.1539779 0.8203284 -0.0460746 -0.4870802 0.2961273
1403636725.863555670 -0.1259137 4.2815970 -1.1450239 0.8212456 -0.0461702 -0.4862856 0.2948734
1403636725.913555384 -0.1390976 4.2785417 -1.1386498 0.8212259 -0.0470542 -0.4872710 0.2931568
1403636725.963555574 -0.1286238 4.2733175 -1.1548918 0.8215932 -0.0469791 -0.4872313 0.2922041
1403636726.013555527 -0.1369223 4.2605371 -1.1536841 0.8211022 -0.0471027 -0.4883517 0.2916935
1403636726.063555479 -0.1407025 4.2929819 -1.1554609 0.8208732 -0.0461320 -0.4885528 0.2921559
1403636726.113555431 -0.1430389 4.2823570 -1.1637417 0.8206375 -0.0450704 -0.4885719 0.2929509
1403636726.163555622 -0.1501087 4.2465839 -1.1598470 0.8195252 -0.0441486 -0.4898897 0.2940025
1403636726.213555574 -0.1451580 4.2460581 -1.1760087 0.8190934 -0.0435098 -0.4905719 0.2941635
1403636726.263555527 -0.1462522 4.2535106 -1.1749481 0.8189660 -0.0423724 -0.4905674 0.2946911
1403636726.313555479 -0.1280380 4.2274085 -1.1752137 0.8187488 -0.0417304 -0.4911575 0.2944033
1403636726.363555670 -0.1367147 4.1836837 -1.1903032 0.8180361 -0.0407915 -0.4919879 0.2951285
1403636726.413555384 -0.1720508 4.2127057 -1.1718881 0.8177731 -0.0399898 -0.4926137 0.2949233
1403636726.463555574 -0.1314941 4.1954367 -1.1634661 0.8173512 -0.0396610 -0.4937449 0.2942449
1403636726.513555527 -0.1310063 4.2006130 -1.1616422 0.8171399 -0.0405778 -0.4952600 0.2921531
1403636726.563555479 -0.1169596 4.1841121 -1.1663009 0.8165462 -0.0439646 -0.4989886 0.2869317
1403636726.613555431 -0.1160607 4.1831752 -1.1587868 0.8161335 -0.0485551 -0.5030574 0.2801816
1403636726.663555622 -0.1343485 4.1818765 -1.1465415 0.8147485 -0.0525298 -0.5077857 0.2749167
1403636726.713555574 -0.0959586 4.1551663 -1.1457001 0.8147285 -0.0527962 -0.5082448 0.2740754
1403636726.763555527 -0.0883324 4.1597670 -1.1226328 0.8141671 -0.0505447 -0.5077417 0.2770841
1403636726.813555479 -0.0925882 4.1656150 -1.1244196 0.8139927 -0.0467472 -0.5060842 0.2812640
1403636726.863555670 -0.1133209 4.1628803 -1.1093619 0.8136812 -0.0416344 -0.5049584 0.2849675
1403636726.913555384 -0.0978595 4.1255677 -1.1004293 0.8137495 -0.0372337 -0.5038763 0.2872873
1403636726.963555574 -0.1069935 4.1539337 -1.0774997 0.8138231 -0.0336792 -0.5033144 0.2885000
1403636727.013555527 -0.0800434 4.1438635 -1.0654957 0.8137095 -0.0315194 -0.5034623 0.2888062
1403636727.063555479 -0.0824135 4.1157955 -1.0560483 0.8135189 -0.0291325 -0.5032226 0.2900093
1403636727.113555431 -0.0878297 4.1037795 -1.0486897 0.8137847 -0.0268279 -0.5024660 0.2907966
1403636727.163555622 -0.0671773 4.1021942 -1.0227832 0.8142203 -0.0242834 -0.5010175 0.2922964
1403636727.213555574 -0.0729832 4.0839007 -1.0097288 0.8145249 -0.0220085 -0.4997240 0.2938379
1403636727.263555527 -0.0839681 4.0836812 -1.0001694 0.8148025 -0.0199096 -0.4984380 0.2953980
1403636727.313555479 -0.0958677 4.0581362 -0.9831003 0.8150763 -0.0179167 -0.4969509 0.2972699
1403636727.363555670 -0.0837668 4.0410929 -0.9831524 0.8160729 -0.0170623 -0.4953511 0.2972561
1403636727.413555384 -0.1016080 4.0458504 -0.9701501 0.8161615 -0.0162681 -0.4948685 0.2978606
1403636727.463555574 -0.0887729 4.0190089 -0.9588619 0.8160504 -0.0155534 -0.4945543 0.2987237
1403636727.513555527 -0.0874902 4.0060078 -0.9522227 0.8152487 -0.0167184 -0.4964500 0.2977035
1403636727.563555479 -0.0923303 4.0159213 -0.9371401 0.8145827 -0.0189113 -0.4988720 0.2953372
1403636727.613555431 -0.1051035 4.0121605 -0.9197816 0.8137559 -0.0196735 -0.5004235 0.2949417
1403636727.663555622 -0.0991690 3.9896807 -0.9120991 0.8136841 -0.0209382 -0.5014610 0.2932860
